,location_key,longitude,latitude,nearest_intersection,floor_level,postal_code,dissemination_area
20694,74994371,-79.43716198,43.7499521,Bathurst St / Ellison Ave,1,M3H 3P2,35202117
20695,76705011,-79.50119706,43.76706707,Cook Rd / Sentinel Rd,1,M3J 0K9,35202013
20696,66473427,-79.34274289,43.66475568,Dickens St / Thackeray St,1,M4M 2P2,35203190
20697,77245286,-79.52863019,43.77246233,Hullmar Dr / Hisey Cres,1,M3N 1V9,35204010
20699,76322374,-79.23744774,43.76325357,Pandora Crcl / Bellamy Rd N,B01,M1H 2L5,35203375
20700,67034053,-79.40530512,43.67030870000001,Spadina Rd / Kendal Ave,005,M5R 2X3,35201056
20702,71242724,-79.27240829,43.71244143,Elfreda Blvd / Trinnell Blvd,1,M1K 0A4,35203971
20704,66254232,-79.42326859,43.66250994,Bloor St W / Shaw St,1,M6G 1M2,35201017
20707,66853870,-79.38706727,43.66853932,St Nicholas St / Charles St W,001,M4Y 2B7,35204618
20709,67403334,-79.33344338,43.67407701,Boultbee Ave / Seymour Ave,1,M4J 3G4,35200719
20710,65964364,-79.43644152,43.65965007,Bloor St W / Russett Ave,1,M6H 1M9,35203841
20711,66044324,-79.43243517,43.66048848,Bloor St W / Havelock St,001,M6H 1M3,35201009
20719,78651883,-79.18831059,43.78657849,Ellesmere Rd / Military Trl,1,M1C 1A4,35203700
20720,71495044,-79.50445115,43.71493779,Beckett Ave / Maidstone St,001,M6L 2E5,35201952
20723,66893638,-79.36384061,43.6689168,Sumach St / O'Riordan Lane,1,M5A 2J1,35203183
20724,64773610,-79.36104306,43.64773898,Lake Shore Blvd E / Parliament St,1,M5A 3C4,35204922
20729,80053721,-79.37211684,43.80053387,Mallaby Rd / Cummer Ave,001,M2H 1A8,35202451
20732,80751810,-79.18100358,43.80758996,Red Fox Pl / Rouge River Dr / Trumpeter St,002,M1B 5S1,35203955
20735,71933458,-79.34584728,43.71937337,Eglinton W Ibm Ramp / Ibm Eglinton Ramp / Ibm Eglinton W Ramp,1,M3C 2H2,35202702
20736,79833661,-79.36619381,43.79838411,Cresthaven Dr / Drysdale Cres,001,M2H 1M1,35200321
20737,73922468,-79.24683554,43.73924751,Wetherby Dr / Shaddock Cres,1,M1J 1A9,35204992
20739,77301723,-79.17234702,43.77304927,Fern Meadow Rd / Green Ash Ter,1,M1E 1Z9,35204288
20740,65893679,-79.36798351,43.65898346,Dundas St E / Milan St,1,M5A 2A6,35200813
20741,76794186,-79.41869711,43.76799837,Tamworth Rd / Park Home Ave,1,M2N 6W3,35204915
20742,73733063,-79.30635749999999,43.73738538,Inniswood Dr / Shandara Cres,1,M1R 2G8,35200439
20743,79963702,-79.37029809,43.79960754,Leslie St / Dexter Blvd,1,M2H 1J9,35202453
20744,73654429,-79.4429225,43.73657292,King High Ave / Wigan Cres,1,M3H 2X5,35202156
20745,71103993,-79.39931666,43.71107664,Yonge St / Erskine Ave,1,M4P 1Y5,35205035
20746,74005008,-79.50087266,43.74003173,Pecan Crt / Slater Crt / Northover St,1,M3L 1Y5,35201986
20747,79743659,-79.36593996,43.79740899,Clansman Blvd / Summerside Cres,1,M2H 1M1,35200321
20752,79982876,-79.28764941,43.79987485,Baylawn Dr / Petworth Cres,1,M1S 4T5,35200094
20754,79074289,-79.42890499,43.79071934,Pleasant Ave / Crossen Dr,1,M2R 2R1,35202515
20756,74134479,-79.44798591,43.74132964,Dresden Rd / Faywood Blvd,1,M6A 2T9,35202141
20757,66283322,-79.33226353,43.66280566,Queen St E / Rushbrooke Ave,1,M4M 1L5,35203198
20758,69005035,-79.50352566,43.69007837,Buttonwood Ave / Birch Tree Cres,1,M6M 2E6,35204232
20759,61075485,-79.54857963,43.61073762,Evans Ave / Browns Li N Gardiner X E Ramp / Browns Li N Evans Ramp,1,M8W 3W2,35201601
20761,66673345,-79.33452911,43.66673792,Dagmar Ave / Jones Ave,1,M4M 2A1,35200696
20762,77341639,-79.16391482,43.773423,Lawrence Ave E / Atkinson Ave,1,M1E 1Z9,35204288
20768,72463037,-79.30372261,43.72469335,Eglinton Ave E / Cranborne Ave,1,M4A 2M2,35204054
20770,66803700,-79.3700984,43.66808935,Wellesley St E / Darling Lane,031,M4X 1P8,35200774
20773,72385669,-79.5669923,43.72385509,Crowland Dr / Moncrieff Dr,001,M9W 2S4,35201830
20774,65884293,-79.42938565,43.65880415,Hepbourne St / Bill Cameron Lane,1,M6H 1J6,35203838
20775,63943868,-79.38681706,43.63943093,Lake Shore Blvd W / Rees St / Waterfront Trl,1,M5J 1B5,35204655
20776,68084030,-79.40305312,43.68089445,Russell Hill Rd / Boulton Dr,1,M4V 1R8,35202880
20778,62625183,-79.51831419,43.62625596,Ramsbury Rd / Nordin Ave,1,M8Z 2G6,35201665
20780,68663356,-79.33567731,43.68668114,Frankdale Ave / Sammon Ave,001,M4J 2A2,35200569
20781,79513437,-79.34376039,43.7951282,HWY 404 / Finch Ave E / Finch W 404 S Ramp,1,M2J 5G3,35202466
20782,76915187,-79.51876265,43.76916329,Shoreham Dr / Shoreham Crt,1,M3N 2S6,35204109
20783,70864780,-79.47806218,43.70865931,Keele St / Lawrence Ave W,007,M6M 4A2,35204460
20785,68224703,-79.47030392,43.68222439,Rogers Rd / Regent St,1,M6M 1B9,35201396
20786,72913604,-79.36045908,43.72918255,Saintfield Ave / The Bridle Path,1,M3C 2N2,35202699
20787,67654322,-79.43222876,43.676518,Alberta Ave / Tyrrel Ave / Mount Royal Parkette Trl,1,M6G 4A9,35200977
20788,75462877,-79.2877491,43.75465315,Birchmount Rd / Exford Dr,1,M1P 2E3,35203566
20790,78331706,-79.17064352,43.78330627,Morrish Rd / Old Kingston Rd,1,M1C 1B6,35203691
20792,64694052,-79.40520559,43.64696804,Queen St W / Markham St,001,M6J 1E6,35204186
20793,70434966,-79.49668242,43.70436569,Lawrence Ave W / Brookhaven Dr,1,M6M 4W4,35204441
20796,75134475,-79.44757866,43.75139026,Gorman Park Rd / McAllister Rd,1,M3H 2K2,35202113
20797,78564433,-79.44337382,43.7856059,Laconia Dr / Lissom Cres,1,M2R 1Z3,35204790
20799,65713758,-79.37580467,43.65715426,Mutual St / Frank Natale Lane,1,M5B 1E5,35204612
20801,65263765,-79.37651769,43.65260893,Berti St / Ditty Lane,1,M5C 1R8,35204995
20802,75174637,-79.46373050000001,43.75175793,William R Allen Rd / De Boers Dr,001,M3K 2A2,35202098
20803,69652973,-79.29731355,43.69652454,Crescent Town Rd / Dawes Rd,1,M4C 5M8,35205004
20804,71874634,-79.46344994,43.71879241,Orfus Rd / Dufflaw Rd,1,M6A 2X3,35202295
20807,63864171,-79.41711061,43.63865006,Lynn Williams St / East Liberty St,1,M6K 3P8,35204872
20808,69024325,-79.43257172,43.69027709,Rushton Rd / Arlington Ave,1,M6C 3A4,35204511
20809,71263917,-79.39177926,43.71260605,Mount Pleasant Rd / Erskine Ave,001,M4P 2L8,35202947
20811,65504376,-79.43761661,43.65509001,Cobourg Ave / Brock Ave,B01,M6H 1N4,35200946
20812,64855180,-79.51804279999999,43.64858913,Wilgar Rd / Montgomery Rd,1,M8X 1Z4,35201505
20813,63903924,-79.39243454,43.63902195,Spadina Ave / Lake Shore Blvd W / Gardiner W Spadina Ramp / Spadina S Gardiner Ramp / Gardiner Lakeshore W Ramp / Canoe Landing Park Trl / Southern Linear Park Trl,1,M5V 3K8,35204656
20814,70404109,-79.41095784,43.70408282,Eglinton Ave W / Elmsthorpe Ave,1,M5N 1A2,35202935
20815,61894864,-79.48647011,43.61892783,Lake Shore Blvd W / Louisa St,1,M8V 4A2,35204686
20816,61644892,-79.4892334,43.61646169,Albert Ave / Stanley Ave,1,M8V 1M9,35204692
20818,64333982,-79.39824724,43.64330064,Draper St / Wellington St W,996,M5V 1E3,35204894
20820,66035081,-79.50813846,43.66034275,Thorndale Ave / Earlington Ave,001,M8X 2M6,35203109
20821,64823709,-79.37093218,43.64822552,Lower Jarvis St / The Esplanade,1,M5E 1A9,35204897
20822,75212548,-79.25480614,43.75219356,Brimley Rd / Haileybury Dr,1,M1J 1C2,35203413
20823,68794920,-79.49202046,43.68792283,Weston Rd / Oxford Dr,996,M6M 5C4,35204448
20824,60205341,-79.53410688,43.60207393,Alhena Ave / Carson St,001,M8W 2B3,35201590
20825,75912658,-79.26584658,43.75915635,Lesterwood Cres / Arlene Cres,B01,M1P 3K5,35203404
20827,80493001,-79.30019675,43.80495598,Kerbar Rd / Dancy Ave,1,M1V 1S4,35200144
20830,60425337,-79.53373857,43.60426497,Horner Ave / Thirtieth St,001,M8W 2B3,35201590
20832,79952214,-79.22148790000001,43.79955609,Sachems Pl / Berner Trl / Howell Sq,002,M1B 1B3,35204747
20833,66843874,-79.38741590000001,43.66847735,Balmuto St / Charles St W,1,M4Y 2B7,35204618
20835,63144291,-79.42918197,43.63143136,Lake Shore Blvd W / British Columbia Rd / Lakeshore British Columbia Ramp / Lakeshore W Gardiner,1,M6K 1B6,35201460
20836,65263664,-79.36646166,43.65262724,Adelaide St E / Ontario St,1,M5A 1N7,35203176
20837,74982714,-79.27149128,43.74984329,Lawrence Ave E / Mike Myers Dr,1,M1P 4X1,35203408
20838,78554487,-79.44873497,43.78550535,Rockford Rd / Stonedene Blvd,1,M2R 3A7,35202535
20840,68734252,-79.42525215,43.68733275,Valewood Ave / Wychwood Ave,1,M6C 2X4,35204538
20842,77131899,-79.18990257,43.77138668,Falaise Rd / Rodda Blvd,1,M1E 2N7,35203661
20843,78374219,-79.42198463,43.78370301,Fairchild Ave / Burke St,001,M2M 1C8,35202510
20845,72192635,-79.26355924,43.7219584,Kennedy Rd / Summer Dr,1,M1K 3M6,35203451
20846,77134115,-79.41157446,43.77136948,Doris Ave / Parkview Ave,1,M2N 3Y2,35204324
20847,78342663,-79.26639159999999,43.78346503,Brimley Rd / Pitfield Rd,001,M1S 2B1,35203615
20852,65883498,-79.34985223,43.65887834,Queen St E / Broadview Ave,996,M4M 2G1,35204575
20855,65123682,-79.36826194,43.65127765,King St E / Sherbourne St,1,M5A 1J7,35204230
20856,82302301,-79.23014295,43.82303414,Neilson Rd / Nightstar Rd / Morningside Ave,1,M1X 1Z8,35204716
20858,78262049,-79.20497568,43.78260125,Ellesmere Rd / Neilson Rd,001,M1E 5E1,35203650
20860,59575461,-79.54611341,43.59579833,Jellicoe Ave / Foch Ave,1,M8W 3S3,35201583
20861,67545010,-79.50108162,43.67544807,Black Creek Blvd / Rose Valley Cres,1,M6N 2E8,35204147
20863,76975300,-79.53008259,43.76970036,Hullmar Dr / Hisey Cres,B01,M3N 1V9,35204010
20866,77053805,-79.38058903,43.7705472,Elkhorn Dr / Red Maple Crt,B01,M2K 1J3,35200366
20869,60045111,-79.51113866,43.60043272,Twelfth St / Thirteenth St,001,M8V 1K6,35201553
20870,74272411,-79.24110503,43.74271821,Thicketwood Dr / Savarin St,999,M1J 1J1,35204178
20874,71654552,-79.45529232,43.71655884,Dufferin St / Apex Rd,1,M6A 3B2,35202140
20876,65683589,-79.35892436,43.65683326,Queen St E / Sumach St,1,M5A 3J7,35203176
20877,67024570,-79.45702976,43.67020785,Davenport Rd / Uxbridge Ave,001,M6N 1C7,35201168
20878,74964875,-79.48759219,43.74960720000001,Keele St / Dovehouse Ave / Downsview Park Trl,1,M3J 1P5,35205017
20879,73494879,-79.48790023,43.73493307,Langholm Dr / Renshaw St,B01,M3M 2C9,35202171
20880,64533524,-79.35248185,43.6453125,Commissioners St / Cherry St / Martin Goodman Trl,001,M5A 1A4,35204634
20881,69032968,-79.29687142,43.69036355,Dawes Rd / Coleman Ave,1,M4C 1L8,35205059
20884,68093348,-79.33486101,43.68094802,Danforth Ave / Caithness Ave,003,M4J 1M3,35204500
20885,64275752,-79.57529136,43.64270446,Burnhamthorpe Rd / Old Burnhamthorpe Rd,001,M9C 2H3,35204098
20887,65824466,-79.44662938,43.65823592,Pear Tree Mews / DeKoven Mews,003,M6P 4H5,35200955
20888,75455659,-79.56595581,43.75456569,Duncanwoods Dr / Rubydale Gdns,1,M9L 2E3,35201885
20889,68864942,-79.49421511,43.68865738,Weston Rd / Ray Ave,001,M6M 2E1,35204444
20894,69864908,-79.49085487,43.69861204,Parkchester Rd / Westchester Rd,014,M6M 4N8,35204440
20895,77172584,-79.25849317,43.7717039,Borough Dr / Borough Approach W / Brian Harrison Way,011,M1P 4N7,35204857
20896,67133309,-79.33097698,43.67130547,Sandford Ave / Prust Ave,002,M4M 2A1,35200696
20897,68924592,-79.4592728,43.68928248,Kitchener Ave / McRoberts Ave,1,M6E 4M2,35202248
20898,67384223,-79.42238338,43.67383705,Lambertlodge Ave / Christie St,1,M6G 2B4,35204092
20905,65943452,-79.34527168,43.65940562,Mc Gee St / Graham Pl,1,M4M 3G9,35203190
20906,73124345,-79.43459978,43.73122846,Neptune Dr / Wasdale Cres,001,M6A 2E1,35204805
20907,64294273,-79.42731327,43.64293366,Minowan Miikan Lane / Gladstone Ave,015,M6J 1J6,35201452
20908,62715588,-79.55889998,43.62716187,The West Mall / West Mall Cres,999,M9C 5L6,35204891
20910,69373970,-79.39709831,43.69378807,Lawton Blvd / Duggan Ave,1,M4V 1W6,35202933
20912,65573874,-79.38743762,43.65571912,Centre Ave / Edward St,001,M5G 1E2,35204616
20914,77303530,-79.35305966,43.77308677,Shaughnessy Blvd / Silkwood Cres,1,M2J 1Y3,35200281
20917,64193747,-79.37470935,43.64192869,Queens Quay E / Yonge St / Queens Quay W / Martin Goodman Trl,005,M5E 1E5,35204898
20919,63304920,-79.49207205,43.63303339,Cannon Rd / Park Lawn Rd / Park Lane,996,M8Y 3J8,35203136
20922,63874462,-79.44621942,43.63871533,King St W / Queen St W / The Queensway / Roncesvalles Ave / Beaty Boulevard Parkette Trl,001,M6R 1B4,35201468
20923,78894086,-79.40863386,43.78894508,Cummer Ave / Becky Cheung Crt,001,M2M 2E8,35204114
20929,68944095,-79.40951592,43.6894373,Lonsdale Rd / Russell Hill Rd,1,M4V 1X2,35202933
20930,74822601,-79.26011554,43.74824415,Marcos Blvd / Cicerella Cres,001,M1K 5A7,35203411
20933,76034673,-79.46734333,43.76032354,Lodestar Rd / Steeprock Dr,001,M3J 0G9,35202098
20934,76195188,-79.51882213,43.76191751,Jane St / York Gate Blvd / Stong Crt,1,M3N 2X9,35202047
20935,70755782,-79.57824488,43.70754583,Martin Grove Rd / Bethridge Rd,1,M9W 7C8,35204479
20936,68395114,-79.51145749999999,43.68396209,Scarlett Rd / Eglinton Ave W,1,M6M 2J5,35204232
20939,66843069,-79.30691791,43.66849998,Rainsford Rd / Queen St E / Boardwalk Dr,002,M4L 6S5,35204750
20940,78603039,-79.30392301,43.78609603,Dunmurray Blvd / Groomsport Cres,1,M1T 2K2,35200253
20941,76013219,-79.32199507,43.76011233,Parkwoods Village Dr / Gisburn Rd,005,M3A 2X2,35200418
20943,66214126,-79.41266456,43.66216928,Palmerston Blvd / Herrick St,1,M6G 1G5,35201024
20944,65954102,-79.41029317,43.65955832,Markham St / Ulster St,001,K4A 1W9,35060023
20945,78152550,-79.25507763,43.78150053,McCowan Rd / Mccowan Rd N 401 C W Ramp,1,M1S 3P6,35203620
20946,70734255,-79.42550372,43.70737879,St Clements Ave / Chaplin Cres,003,M5N 2N1,35202265
20948,65844467,-79.44671101,43.65844474,Rankin Cres / DeKoven Mews,004,M6P 4H5,35200955
20950,64214326,-79.43261866,43.64213324,Brock Ave / Abbs St,B01,M6K 1L7,35204660
20951,79102917,-79.29170755,43.7910972,Kennedy Rd / Havendale Rd,1,M1S 1H5,35200213
20952,75016002,-79.60020617,43.75018516,Manfred Ave / Silverstone Dr,002,M9V 3J4,35203035
20954,68872780,-79.27806682,43.68878373,Gerrard St E / Clonmore Dr,1,M1L 1E3,35203509
20956,67164083,-79.40833244,43.67169523,Bernard Ave / Kendal Ave,1,M5R 2X3,35201056
20957,62734790,-79.47902063,43.62730598,Lake Shore Blvd W / Brookers Lane / Lake Shore W Gardiner E Ramp,1,M8V 1A2,35204763
20958,64714159,-79.41593904,43.64718448,Lobb Ave / Crawford St / Trinity Bellwoods Park Trl,1,M6J 2X5,35201440
20959,81422098,-79.20980096,43.81421049,Fawcett Trl / Chad Cres,001,M1B 3A9,35204810
20961,72426207,-79.62077731,43.72425476,Humberwood Blvd / Westowanis Dr / View Green Cres,1,M9W 7A6,35204472
20962,63973854,-79.38544229,43.63971452,Lake Shore Blvd W / Lakeshore E Gardiner Ramp / Gardiner E York St Ramp,1,M5J 2N5,35205062
20963,71705724,-79.57249115,43.71701982,Haas Rd / Brydon Dr,1,M9W 3A5,35201840
20964,76652387,-79.23878273,43.76654209,Amberjack Blvd / Bellamy Rd N,999,M1H 2L5,35203375
20965,76803716,-79.3716345,43.768016,Esther Shiner Blvd / McMahon Dr,1,M2K 1C2,35204903
20967,75684569,-79.45694777,43.75683014,Searle Ave / Shaftesbury St,001,M3H 2T5,35202108
20971,75862080,-79.20802138,43.75867308,Confederation Dr / Shoreland Cres,1,M1G 1P1,35203337
20973,75672335,-79.23358431,43.75674399,Orville Rd / Crusader St,B01,M1H 1B3,35203600
20974,71073312,-79.33123581,43.71075277,Gateway Blvd / Sunny Glenway,1,M3C 3E7,35200541
20975,67924956,-79.49564291,43.67928999,Grandville Ave / Outlook Ave,001,M6N 4R1,35201390
20976,64944232,-79.42326145,43.64940112,Grove Ave / Dundas St W,001,M6J 1X5,35201445
20979,64844228,-79.42286866,43.6484145,Grove Ave / Rolyat St,1,M6J 1X4,35201445
20980,63435612,-79.56129254,43.6343557,The West Mall / Leavenworth Cres,1,M9C 4Z6,35201607
20981,75834405,-79.44055034,43.75839111,Codsell Ave / Heaton St,996,M3H 3S3,35202408
20982,75132245,-79.22456371,43.7513934,Strandhill Rd / Alpaca Dr,1,M1J 2V6,35203297
20986,70284224,-79.42240778,43.70289412,Mayfair Ave / Vesta Dr,1,M5N 1B9,35202894
20992,65265071,-79.50718708,43.65268822,Prince Edward Dr N / The Kingsway,001,M8X 1R1,35201498
20994,75704928,-79.49283629,43.75706096,Broadoaks Dr / Roskell Cres,001,M3J 1R7,35202004
20996,65594101,-79.41016215,43.65597112,College St / Palmerston Blvd / Palmerston Ave,001,K4A 1W9,35060023
20997,66404159,-79.41599198,43.66408828,Bloor St W / Manning Ave,1,M6G 1K9,35201069
20998,74024997,-79.49977365,43.74020283,Bengal Crt / Pecan Crt,1,M3L 1Y5,35201986
21000,78214489,-79.44891640000002,43.78216703,Antibes Dr / Plum Treeway,1,M2R 1Y8,35202589
21001,67093788,-79.37887540000001,43.67093637,Selby St / Huntley St,019,M4Y 2Y5,35200757
21004,72992670,-79.26703403,43.72998549,Kennedy Rd / Kenmark Blvd,009,M1K 3N8,35203450
21007,69003379,-79.33791489,43.69007355,Memorial Park Ave / St Hubert Ave,001,M4J 3R7,35200567
21010,66063788,-79.37887343,43.66067092,Church St / McGill St,1,M5B 2A2,35205061
21011,70265891,-79.58911966,43.70263458,Disco Rd / Brockport Dr,1,M9W 5B1,35204479
21013,72613182,-79.31829452,43.72613496,Eglinton Ave E / Credit Union Dr / Swift Dr,1,M4A 1K2,35200456
21014,68313920,-79.39203292,43.68310124,Yonge St / Summerhill Ave,004,M4T 1W5,35202787
21015,73143145,-79.31457270000001,43.73149388,Wigmore Dr / Pitcairn Cres,1,M4A 2B1,35200454
21017,67023897,-79.38973355,43.67026872,Bay St / Critchley Lane / Mayfair Mews,B02,M5R 2A7,35202820
21018,71784801,-79.48012475,43.71786935,Keele St / Rustic Rd,1,M6L 3E7,35204391
21019,66445503,-79.55036577,43.66441662,Lloyd Manor Rd / Lesmar Dr,1,M9B 2K6,35201705
21021,70414602,-79.46023404,43.70412239,Lansdowne Ave / Tycos Dr,1,M6B 1W6,35202296
21022,67013277,-79.32770475,43.67017998,Greenwood Ave / Richard Ave,1,M4L 1Y7,35200692
21023,66893300,-79.33009151,43.66891414,Parkfield Ave / Alton Ave / Greenwood Park Trl,1,M4M 3C9,35200698
21028,82982264,-79.22645824,43.82981247,Seasons Dr / Canoe Cres,996,M1X 1X4,35204714
21029,69405056,-79.5056155,43.69405303,Weston Rd / Edmund Ave,001,M6M 5H6,35204231
21030,70194233,-79.42339579,43.70190917,Old Forest Hill Rd / Darwin Rd,001,M5N 1B9,35202894
21031,65853763,-79.37637033,43.6585138,Gould St / Mutual St,1,M5B 1Y2,35204609
21033,66264102,-79.41024969,43.66266914,Bathurst St / Herrick St,996,M5S 2R4,35201025
21034,78222254,-79.2254187,43.78229012,Pegasus Trl / Castor Cres,1,M1G 3M7,35204986
21036,64603989,-79.39899573,43.64605324,Adelaide St W / Morrison St,1,M5V 2J6,35204894
21039,66683814,-79.38141355,43.66683152,Church St / Monteith St / Barbara Hall Park Trl,1,M4Y 2C7,35204590
21041,75894225,-79.42255963,43.75895044,Sheppard Ave W / Senlac Rd,1,M2N 6P8,35202414
21042,73835197,-79.51979109999999,43.73837167,Sebastian Cabotway / John Cabotway,1,M3N 1C2,35202072
21045,65623614,-79.36146559,43.65627053,Queen St E / Sackville St,001,M5A 3E5,35203176
21046,79461389,-79.13897484,43.79467721,Bluebird Pl / Kirkdene Dr,1,M1C 2W5,35203732
21047,64815080,-79.50800313,43.64810153,Bloor St W / Grenview Blvd S,1,M8X 1C2,35201506
21048,76275165,-79.51650344,43.76276924,Driftwood Ave / Laskay Cres,1,M3N 2X9,35202047
21049,73684367,-79.43674386,43.73681512,Wilson Ave / Stadacona Dr,B01,M3H 1S8,35202152
21050,64274259,-79.42599818,43.64276586,Queen St W / Northcote Ave,1,M6J 1J6,35201452
21052,73325070,-79.50701748,43.73329544,Linthurst Ave / Troutbrooke Dr,1,M3M 1S5,35201966
21053,71045348,-79.53486649,43.71042043,Weston Rd / Maple Bush Ave,1,M9N 3V9,35201920
21054,66594074,-79.40747311,43.66591459,Bloor St W / Brunswick Ave,002,M5S 1Y2,35201029
21055,72415726,-79.57267763,43.72413072,Kipling Ave / Rex Gt,004,M9W 4L3,35201841
21060,70065040,-79.50408409999999,43.70063339,Wright Ave / Romanway Cres,001,M9N 2S4,35204403
21061,64303506,-79.35062019,43.6430917,Polson St / Cherry St,1,M5A 1A4,35204634
21064,76653133,-79.31337498,43.766545,Pharmacy Ave / Alrita Cres,1,M1R 2L2,35203594
21065,65483630,-79.36303752,43.65482602,Richmond St E / Power St,1,M5A 2Z2,35203176
21066,66533491,-79.3491143,43.66531797,Boulton Ave / First Ave,1,M4M 1Y4,35204572
21067,66243687,-79.3687012,43.66247384,Berkeley St / Woodward Evans Lane,B01,M5A 2Z2,35203176
21068,64153836,-79.38367994,43.64159274,Grand Trunk Cres / Lower Simcoe St,1,M5V 3L9,35204826
21069,67703038,-79.30389119,43.67702002,Kingston Rd / Waverley Rd,B02,M4L 1V3,35200661
21070,64784201,-79.42017897,43.64783455,Ossington Ave / Foxley St,001,M6J 2Z7,35201443
21071,70145572,-79.55725625,43.70148298,Windsor Rd / St Georges Blvd,001,M9R 1V8,35201816
21072,80802341,-79.23419673,43.80804775,Tapscott Rd / Melford Dr,001,M1B 1X6,35204835
21075,76303254,-79.32540643,43.76308887,Climans Rd / Tulane Cres,002,M3A 2V9,35200408
21076,67044597,-79.45973203,43.67045994,Davenport Rd / Osler St,1,M6N 1C7,35201168
21079,66513403,-79.34034534,43.66516651,Dundas St E / Boston Ave,002,M4M 3L1,35203190
21085,75582332,-79.23321526,43.75589552,Orville Rd / Eastpark Blvd / Felicity Dr,1,M1H 1B3,35203600
21086,68304580,-79.45802174,43.6830953,Caledonia Rd / Rogers Rd,1,M6E 4T5,35204553
21087,70105194,-79.51940479,43.70103877,Weston Rd / Little Ave / Elsmere Ave,1,M9N 1X4,35204426
21088,64913907,-79.39079628,43.64913138,Richmond St W / John St,1,M5V 2E2,35204843
21091,67674651,-79.46512816,43.67673916,Sagres Cres / Braga Gdns,1,M6N 1P8,35201197
21092,68064821,-79.48213875,43.68063199,Humber Blvd / Louvain St,001,M6L 2H4,35202187
21093,64813760,-79.3760466,43.64815472,Wellington St E / Scott St,1,M5E 1C7,35204998
21095,65494036,-79.40368195,43.65495888,Bellevue Ave / Nassau St,001,M5T 1M5,35200892
21096,64943714,-79.37146499,43.6494502,Jarvis St / Lower Jarvis St / Front St E,1,M5E 1C2,35204650
21097,81032870,-79.28709459,43.81032413,Alexmuir Blvd / Valdor Dr,B01,M1V 1H6,35204787
